"id";"current_age";"retirement_age";"birth_year";"birth_month";"gender";"address";"latitude";"longitude";"per_capita_income";"yearly_income";"total_debt";"credit_score";"num_credit_cards"
752;65;64;1954;6;"Female";"5814 Lincoln Lane";40.82;-72.98;"27376.00";"64829.00";"15537.00";664;3
753;53;66;1967;2;"Female";"919 Oak Boulevard";33.24;-87.59;"15540.00";"31688.00";"66776.00";605;3
754;76;69;1943;3;"Female";"15 Elm Lane";33.69;-78.89;"19025.00";"32817.00";"27209.00";705;6
755;74;67;1945;11;"Female";"951 11th Avenue";33.82;-78.67;"13409.00";"23137.00";"4871.00";642;5
756;66;65;1953;10;"Female";"8651 North Boulevard";39.64;-84.08;"28466.00";"59251.00";"29300.00";679;1
757;62;65;1957;9;"Female";"956 Lincoln Boulevard";40.64;-73.94;"22674.00";"46232.00";"68957.00";691;4
758;63;68;1956;12;"Male";"39126 El Camino Boulevard";34.09;-118.13;"21178.00";"43180.00";"36832.00";764;5
759;60;65;1959;12;"Male";"575 Bayview Lane";35.92;-86.84;"36563.00";"74550.00";"37427.00";687;4
760;56;64;1964;2;"Female";"532 Sixth Drive";39.98;-82.98;"18420.00";"37558.00";"72514.00";778;3
761;18;69;2001;3;"Female";"94 Lafayette Avenue";21.45;-158.01;"27576.00";"56222.00";"63846.00";726;4
762;49;59;1970;9;"Male";"813 Fifth Boulevard";40.63;-82.96;"18293.00";"37298.00";"52134.00";683;1
763;35;61;1985;1;"Male";"583 Seventh Street";39.99;-75.27;"50579.00";"103126.00";"130160.00";642;1
764;77;68;1943;1;"Female";"6864 Norfolk Boulevard";32.61;-83.63;"20835.00";"31066.00";"20902.00";712;4
765;18;68;2002;2;"Male";"188 Ninth Boulevard";37.78;-90.42;"17707.00";"36101.00";"46425.00";778;2
766;44;63;1975;8;"Female";"66 Plum Avenue";28.23;-82.17;"15187.00";"30967.00";"61201.00";685;3
767;32;63;1988;1;"Female";"7096 Park Street";43.28;-72.47;"18013.00";"36729.00";"48624.00";686;3
768;53;67;1966;10;"Female";"709 River Lane";40.13;-75.06;"34043.00";"69412.00";"177225.00";620;1
769;53;66;1966;10;"Female";"1132 Hill Street";36.2;-81.66;"19604.00";"39974.00";"77967.00";644;2
770;35;66;1984;8;"Male";"33 Second Boulevard";33.04;-96.74;"29793.00";"60746.00";"88165.00";706;4
771;44;69;1975;9;"Male";"919 Lafayette Drive";42.33;-122.79;"18961.00";"38661.00";"88636.00";765;3
772;62;65;1957;10;"Female";"24684 Ocean View Boulevard";45.47;-122.37;"22599.00";"46075.00";"139335.00";741;3
773;67;65;1952;9;"Male";"486 West Boulevard";34.49;-85.84;"15562.00";"11029.00";"3225.00";786;3
774;46;61;1973;7;"Male";"671 Essex Street";42.41;-114.59;"16378.00";"33395.00";"57774.00";588;2
775;37;58;1982;9;"Male";"776 Norfolk Boulevard";34.17;-118.46;"21402.00";"43638.00";"104052.00";627;1
776;55;73;1964;12;"Male";"905 West Avenue";35.1;-90.0;"47798.00";"97455.00";"219213.00";616;2
777;18;65;2002;1;"Male";"970 Essex Drive";37.37;-122.21;"106305.00";"216740.00";"0.00";700;2
778;60;60;1959;12;"Male";"700 Lexington Avenue";40.52;-81.47;"18794.00";"31003.00";"23000.00";699;3
779;81;69;1938;3;"Female";"44 Valley Boulevard";33.77;-96.67;"20874.00";"32669.00";"1433.00";755;5
780;74;66;1945;11;"Male";"41 Rose Lane";42.35;-71.22;"56720.00";"58378.00";"73124.00";652;1
781;30;74;1989;9;"Male";"7154 Lafayette Drive";32.33;-106.75;"16670.00";"33993.00";"45149.00";602;4
782;51;66;1968;7;"Female";"2554 11th Lane";41.28;-84.36;"18229.00";"37169.00";"93844.00";722;3
783;62;61;1957;9;"Male";"641 Martin Luther King Avenue";35.31;-106.55;"15966.00";"29769.00";"14542.00";693;3
784;44;67;1975;6;"Male";"41043 Lincoln Lane";30.19;-90.78;"24289.00";"49523.00";"89129.00";688;4
785;18;67;2001;11;"Male";"13 Main Boulevard";38.16;-121.93;"23990.00";"48909.00";"71310.00";740;2
786;18;62;2002;2;"Male";"4279 West Boulevard";34.9;-79.01;"15331.00";"31259.00";"40701.00";798;2
787;19;67;2000;3;"Female";"762 Lake Drive";29.61;-95.61;"35183.00";"71740.00";"38238.00";767;2
788;19;66;2001;1;"Female";"534 Norfolk Lane";40.71;-73.99;"26718.00";"54477.00";"72241.00";802;2
789;43;60;1976;11;"Female";"429 Grant Boulevard";39.59;-75.17;"24417.00";"49788.00";"83932.00";690;3
790;34;65;1985;3;"Female";"480 Ocean View Boulevard";32.9;-116.89;"22740.00";"46361.00";"69620.00";743;2
791;78;57;1941;11;"Female";"939 Mill Street";33.98;-117.65;"22682.00";"39263.00";"24246.00";645;4
792;28;65;1992;1;"Female";"5863 Grant Avenue";38.71;-95.08;"22158.00";"45180.00";"13168.00";698;2
793;73;60;1946;8;"Female";"658 Plum Avenue";26.14;-80.13;"21084.00";"42593.00";"16083.00";703;2
794;49;67;1970;11;"Female";"803 Plum Avenue";33.94;-118.2;"14528.00";"29621.00";"0.00";730;3
795;40;58;1979;3;"Female";"73 Oak Street";32.79;-96.76;"37234.00";"75918.00";"94579.00";759;2
796;25;70;1994;5;"Female";"8199 Norfolk Avenue";39.42;-76.29;"21177.00";"43178.00";"74257.00";746;3
797;61;69;1958;9;"Female";"7945 Fourth Avenue";21.3;-157.85;"30410.00";"62005.00";"149968.00";651;9
798;50;68;1969;9;"Female";"9982 Summit Boulevard";33.57;-117.14;"24069.00";"49076.00";"56547.00";715;4
799;34;68;1985;7;"Female";"90 El Camino Avenue";42.88;-78.85;"15461.00";"31525.00";"57818.00";686;2
800;28;73;1991;10;"Female";"6413 Second Street";30.44;-87.18;"12766.00";"26025.00";"23971.00";723;4
801;82;69;1938;2;"Female";"2303 12th Lane";32.73;-101.95;"14989.00";"23175.00";"1626.00";723;5
802;35;67;1984;3;"Female";"3369 Wessex Avenue";38.74;-121.25;"29367.00";"59872.00";"95927.00";752;4
803;69;73;1951;2;"Female";"55 El Camino Boulevard";37.53;-120.84;"22799.00";"46487.00";"57336.00";635;3
804;64;67;1955;7;"Male";"37 River Boulevard";36.97;-86.44;"14839.00";"30252.00";"24172.00";812;5
805;19;65;2000;3;"Female";"5709 Little Creek Lane";42.38;-83.1;"15790.00";"32192.00";"24074.00";686;2
806;24;67;1995;4;"Female";"8251 Park Lane";40.11;-83.13;"38243.00";"77972.00";"6128.00";686;3
807;52;71;1967;8;"Female";"869 Little Creek Lane";42.77;-86.1;"18877.00";"38487.00";"49725.00";691;3
808;38;66;1981;11;"Female";"1583 Grant Lane";40.78;-73.24;"17679.00";"36045.00";"0.00";683;3
809;54;66;1965;5;"Female";"2855 Sixth Avenue";41.76;-88.15;"41979.00";"85596.00";"159101.00";618;1
810;77;65;1942;5;"Female";"239 West Drive";37.68;-85.22;"16521.00";"22540.00";"16946.00";705;6
811;91;68;1929;2;"Female";"5492 Maple Drive";38.9;-94.68;"51642.00";"84694.00";"2149.00";741;7
812;41;67;1978;4;"Female";"6946 Park Drive";42.78;-72.48;"20338.00";"41469.00";"119423.00";659;1
813;46;70;1973;6;"Male";"285 Washington Street";41.99;-71.5;"19065.00";"38872.00";"86648.00";585;1
814;72;65;1948;1;"Male";"9380 Hill Drive";27.98;-80.66;"15318.00";"16302.00";"14408.00";748;4
815;19;60;2000;6;"Male";"57285 Jefferson Avenue";33.61;-112.46;"23747.00";"48418.00";"73106.00";756;2
816;56;65;1964;2;"Male";"8943 11th Drive";36.56;-82.19;"17795.00";"36285.00";"67244.00";759;5
817;26;67;1993;5;"Male";"91 Lake Street";30.06;-89.93;"32314.00";"65888.00";"162364.00";803;2
818;54;66;1965;3;"Female";"2571 Plum Avenue";27.98;-80.66;"15318.00";"31240.00";"26005.00";770;5
819;55;77;1964;10;"Female";"4909 Maple Avenue";40.43;-79.97;"18392.00";"37495.00";"28449.00";687;3
820;70;59;1949;12;"Female";"669 South Street";41.7;-70.3;"26762.00";"41902.00";"29713.00";633;5
821;73;60;1946;7;"Male";"833 Elm Lane";29.76;-95.38;"12434.00";"18015.00";"10463.00";645;2
822;51;68;1968;4;"Female";"6323 Sussex Boulevard";32.61;-117.03;"16942.00";"34540.00";"22641.00";793;5
823;41;65;1978;3;"Female";"858 Jefferson Avenue";36.7;-76.63;"20353.00";"41496.00";"9222.00";807;2
824;32;66;1987;8;"Female";"38 Catherine Boulevard";27.75;-82.64;"18100.00";"36901.00";"23293.00";695;4
825;53;66;1966;11;"Female";"462 Rose Lane";34.15;-117.76;"29278.00";"59696.00";"127613.00";787;5
826;67;60;1952;11;"Female";"563 Birch Drive";33.98;-83.88;"26767.00";"57705.00";"22475.00";684;3
827;61;71;1958;4;"Female";"9189 Valley Street";43.1;-75.23;"15194.00";"30984.00";"39222.00";616;4
828;59;71;1960;3;"Female";"85 Littlewood Avenue";29.45;-98.5;"17609.00";"35906.00";"69819.00";659;3
829;29;70;1990;3;"Female";"587 East Lane";35.36;-79.13;"17854.00";"36404.00";"11745.00";726;3
830;29;71;1990;10;"Female";"412 First Boulevard";29.99;-95.26;"32943.00";"67166.00";"123932.00";688;2
831;36;66;1983;10;"Male";"547 Norfolk Boulevard";41.29;-91.55;"18302.00";"37316.00";"37515.00";726;2
832;40;67;1979;5;"Female";"8799 Elm Avenue";33.2;-96.65;"24684.00";"50329.00";"76759.00";625;4
833;21;65;1998;11;"Female";"1425 Fifth Street";40.85;-74.1;"21827.00";"44501.00";"37251.00";683;2
834;19;68;2000;11;"Male";"723 Summit Drive";33.95;-118.36;"15965.00";"32550.00";"82878.00";746;6
835;32;65;1987;4;"Male";"549 Rose Drive";29.79;-90.82;"22223.00";"45312.00";"11788.00";681;4
836;18;65;2002;1;"Male";"822 Ocean View Lane";34.09;-117.96;"15775.00";"32165.00";"25778.00";689;1
837;30;65;1989;4;"Male";"445 Fifth Avenue";39.15;-80.35;"17701.00";"36092.00";"63276.00";679;1
838;26;70;1993;7;"Male";"349 First Drive";33.78;-84.44;"24382.00";"49713.00";"91776.00";763;1
839;45;63;1975;1;"Female";"96493 Valley Stream Avenue";41.63;-73.21;"26674.00";"54384.00";"69717.00";622;3
840;68;64;1952;1;"Female";"651 Fourth Avenue";37.74;-122.44;"51692.00";"88432.00";"63075.00";694;6
841;22;67;1997;6;"Male";"2429 Eighth Avenue";44.63;-123.0;"17561.00";"35800.00";"65841.00";753;2
842;61;65;1959;2;"Male";"945 Third Avenue";47.58;-122.03;"50607.00";"103185.00";"206422.00";564;1
843;35;64;1984;8;"Male";"4238 Lexington Lane";41.84;-87.75;"13891.00";"28325.00";"38658.00";822;6
844;65;64;1955;2;"Male";"364 Eighth Drive";32.75;-97.33;"21401.00";"18149.00";"26672.00";738;2
845;58;72;1961;8;"Male";"860 Seventh Avenue";30.42;-86.61;"18005.00";"36710.00";"116794.00";786;5
846;48;66;1971;11;"Female";"58 Catherine Drive";41.26;-96.01;"33232.00";"67761.00";"0.00";745;4
847;81;68;1938;4;"Female";"864 Main Lane";35.78;-95.24;"18585.00";"27864.00";"1371.00";591;6
848;51;69;1968;5;"Male";"166 River Drive";38.86;-76.6;"33529.00";"68362.00";"96182.00";711;2
849;67;69;1952;7;"Female";"5456 Ninth Avenue";39.95;-75.16;"21497.00";"43828.00";"60231.00";711;3
850;38;66;1981;12;"Female";"422 Burns Street";37.98;-85.71;"19661.00";"40087.00";"17392.00";712;2
851;88;65;1931;10;"Female";"42 Fourth Avenue";38.21;-85.23;"19620.00";"31399.00";"2528.00";757;4
852;35;68;1985;1;"Female";"955 11th Street";29.82;-82.59;"19693.00";"40156.00";"70128.00";738;3
853;29;67;1990;8;"Female";"225 Lake Boulevard";42.46;-83.37;"36817.00";"75070.00";"161525.00";723;1
854;26;65;1994;2;"Female";"3716 North Boulevard";41.64;-88.44;"29281.00";"59699.00";"71110.00";688;1
855;51;65;1969;1;"Male";"1047 Seventh Street";32.32;-90.2;"11061.00";"22557.00";"63019.00";699;5
856;54;59;1965;7;"Male";"275 Tenth Street";38.98;-77.12;"56069.00";"114318.00";"328089.00";748;3
857;90;62;1929;10;"Male";"3019 Elm Drive";39.46;-74.99;"17685.00";"41831.00";"1100.00";615;1
858;47;67;1972;11;"Male";"335 Valley Stream Boulevard";29.5;-97.44;"15092.00";"30774.00";"51428.00";700;3
859;51;72;1968;4;"Male";"865 Wessex Lane";36.15;-85.5;"15955.00";"32531.00";"78193.00";631;4
860;55;65;1965;2;"Male";"7035 River Boulevard";39.01;-77.02;"30794.00";"62791.00";"193215.00";692;4
861;22;67;1997;7;"Female";"919 First Street";41.99;-89.2;"20147.00";"41080.00";"106545.00";793;1
862;25;67;1995;1;"Female";"8482 Elm Lane";32.42;-96.67;"21032.00";"42883.00";"65917.00";807;3
863;60;68;1959;12;"Female";"256 Ocean Drive";35.4;-93.11;"16877.00";"34406.00";"1636.00";774;3
864;56;69;1963;10;"Female";"7532 Park Boulevard";43.43;-116.32;"19198.00";"39146.00";"72957.00";766;3
865;41;65;1979;2;"Male";"9684 Grant Drive";38.06;-78.9;"18531.00";"37786.00";"107692.00";693;5
866;34;67;1985;3;"Male";"4591 Third Drive";40.43;-79.97;"30361.00";"61904.00";"125358.00";639;3
867;26;71;1993;9;"Male";"381 Sussex Avenue";31.07;-97.61;"19032.00";"38805.00";"54466.00";614;2
868;78;64;1941;11;"Male";"5004 Lake Street";35.46;-97.51;"16016.00";"31046.00";"11436.00";706;6
869;73;68;1946;9;"Male";"9355 Ocean View Drive";33.85;-84.22;"22682.00";"34220.00";"0.00";745;5
870;63;64;1956;3;"Female";"1389 Park Lane";38.64;-76.9;"35114.00";"71593.00";"132181.00";821;3
871;86;71;1933;5;"Female";"81 Hill Avenue";42.38;-83.1;"13820.00";"22650.00";"0.00";690;6
872;61;66;1959;1;"Female";"96 Lake Lane";41.88;-87.84;"15451.00";"31505.00";"59730.00";655;4
873;52;68;1967;8;"Female";"65 Fifth Boulevard";28.24;-81.28;"22086.00";"45037.00";"31792.00";710;3
874;24;68;1995;3;"Male";"4973 Martin Luther King Lane";39.38;-119.67;"30757.00";"62711.00";"68777.00";798;3
875;39;71;1981;2;"Male";"5944 Grant Avenue";33.23;-87.54;"20553.00";"41907.00";"87163.00";728;4
876;65;62;1954;5;"Male";"3216 Ninth Drive";37.68;-97.34;"22638.00";"49817.00";"26928.00";600;2
877;36;63;1983;8;"Female";"801 Mill Boulevard";33.44;-111.85;"16829.00";"34317.00";"61826.00";610;3
878;45;65;1974;3;"Male";"13 Lake Drive";40.03;-76.49;"19663.00";"40093.00";"81752.00";615;2
879;54;66;1966;2;"Male";"938 Forest Street";25.92;-97.48;"11140.00";"22714.00";"27227.00";702;3
880;28;65;1991;3;"Male";"231 Littlewood Avenue";48.95;-122.43;"19301.00";"39354.00";"26700.00";685;2
881;61;70;1958;3;"Female";"4155 Spruce Avenue";39.85;-75.18;"28663.00";"58433.00";"48231.00";696;4
882;63;65;1956;8;"Male";"7605 Essex Boulevard";40.39;-82.47;"18019.00";"36743.00";"71719.00";612;2
883;33;60;1987;2;"Male";"6174 East Street";45.53;-122.6;"26647.00";"54333.00";"103224.00";584;1
884;75;64;1945;2;"Male";"3095 Eighth Drive";42.97;-85.77;"21663.00";"42812.00";"22171.00";631;4
885;36;66;1983;12;"Male";"7121 Fourth Avenue";36.67;-93.86;"13895.00";"28334.00";"0.00";700;3
886;20;67;1999;11;"Male";"189 Ninth Lane";40.17;-74.91;"31656.00";"64548.00";"14864.00";726;1
887;55;66;1964;4;"Male";"3999 West Lane";42.25;-71.9;"26137.00";"53287.00";"51026.00";816;4
888;53;67;1966;6;"Male";"817 Forest Street";34.86;-92.12;"16462.00";"33566.00";"96597.00";698;1
889;27;65;1992;3;"Male";"900 Norfolk Avenue";39.61;-86.11;"25773.00";"52550.00";"140825.00";710;1
890;37;66;1983;1;"Female";"911 Ocean Boulevard";33.87;-117.89;"25592.00";"52181.00";"26792.00";727;2
891;38;66;1981;10;"Female";"177 Maple Boulevard";35.44;-94.35;"17093.00";"34854.00";"40722.00";746;5
892;38;66;1981;7;"Female";"4260 Essex Lane";40.43;-75.34;"25205.00";"51391.00";"94145.00";656;1
893;18;68;2002;2;"Male";"4485 Plum Lane";43.05;-74.34;"17027.00";"34716.00";"18962.00";850;3
894;41;68;1978;5;"Female";"1071 Lafayette Street";43.3;-71.33;"19781.00";"40334.00";"65793.00";597;3
895;46;70;1973;8;"Female";"9503 South Street";34.23;-116.86;"15515.00";"31632.00";"76538.00";832;3
896;27;65;1993;2;"Female";"327 Seventh Boulevard";38.04;-84.45;"18278.00";"37268.00";"50388.00";626;1
897;30;64;1989;8;"Female";"847 Martin Luther King Lane";31.07;-83.19;"13238.00";"26996.00";"33332.00";501;2
898;90;66;1929;6;"Female";"145 River Drive";40.59;-75.47;"12427.00";"19893.00";"1712.00";566;3
899;29;65;1990;6;"Female";"5544 Grant Avenue";42.24;-83.62;"23487.00";"47891.00";"114299.00";629;1
900;36;65;1983;7;"Male";"977 Littlewood Avenue";30.17;-85.67;"16133.00";"32896.00";"69800.00";735;2
901;48;66;1971;9;"Male";"96 11th Street";30.44;-87.18;"17987.00";"36671.00";"39882.00";850;3
902;31;64;1988;4;"Male";"5157 Seventh Drive";33.15;-117.17;"22081.00";"45025.00";"62719.00";635;1
903;25;67;1994;8;"Male";"2484 Essex Avenue";41.38;-72.85;"29231.00";"59599.00";"79126.00";717;5
904;32;66;1987;8;"Male";"41 Plum Boulevard";37.96;-76.51;"12018.00";"24505.00";"52405.00";759;1
905;69;73;1950;11;"Male";"385 Maple Street";37.55;-122.26;"47524.00";"96901.00";"182809.00";701;5
906;75;69;1945;2;"Male";"6930 East Lane";40.57;-112.33;"21749.00";"21154.00";"5764.00";705;6
907;32;71;1987;11;"Male";"2426 Littlewood Avenue";44.94;-93.1;"30650.00";"62492.00";"18680.00";686;3
908;62;70;1957;8;"Male";"3776 Bayview Lane";35.69;-78.62;"22685.00";"46256.00";"106753.00";650;3
909;38;64;1981;5;"Male";"215 Ocean View Drive";47.11;-122.76;"24044.00";"49023.00";"66148.00";583;5
910;31;57;1989;2;"Male";"35 Rose Boulevard";37.38;-121.9;"37677.00";"76820.00";"159137.00";819;2
911;18;68;2001;11;"Male";"69524 Valley Lane";37.33;-88.07;"14500.00";"29562.00";"31509.00";757;1
912;46;66;1973;8;"Male";"1833 George Drive";25.77;-80.2;"23244.00";"47395.00";"41381.00";755;2
913;56;70;1963;5;"Male";"4943 Martin Luther King Lane";28.3;-81.41;"13964.00";"28476.00";"0.00";693;3
914;38;71;1982;1;"Male";"10 Norfolk Boulevard";37.68;-97.34;"22638.00";"46160.00";"87459.00";763;4
915;44;64;1975;4;"Male";"936 Mill Street";43.08;-76.37;"22047.00";"44953.00";"97076.00";728;1
916;21;68;1998;8;"Male";"125 First Avenue";36.04;-86.64;"20236.00";"41260.00";"80574.00";682;2
917;58;66;1962;1;"Male";"735 Forest Avenue";34.07;-118.14;"20059.00";"40900.00";"64420.00";678;3
918;43;75;1976;5;"Female";"5528 Lake Lane";40.32;-80.21;"14320.00";"29194.00";"10895.00";703;2
919;54;62;1965;3;"Female";"1635 Sussex Lane";38.81;-76.75;"33295.00";"67890.00";"112564.00";698;2
920;41;68;1978;11;"Female";"37 Sixth Lane";35.11;-106.62;"14078.00";"28704.00";"103891.00";700;2
921;74;66;1945;5;"Male";"960 Mill Lane";42.98;-77.67;"26072.00";"54013.00";"3628.00";779;8
922;18;64;2001;4;"Male";"5819 Norfolk Drive";26.89;-82.05;"14352.00";"29265.00";"37375.00";647;1
923;18;70;2002;1;"Female";"38 Fifth Street";42.68;-82.73;"23297.00";"47501.00";"81625.00";735;2
924;48;75;1972;1;"Female";"6126 Ocean View Boulevard";40.06;-85.84;"19810.00";"40392.00";"52417.00";645;1
925;31;68;1988;3;"Male";"4165 Valley Avenue";38.76;-89.97;"28710.00";"58538.00";"93153.00";610;1
926;20;60;1999;11;"Female";"88 George Street";41.14;-81.36;"20305.00";"41403.00";"206131.00";776;1
927;37;68;1982;6;"Male";"13 Federal Street";42.48;-71.15;"29122.00";"59375.00";"0.00";729;2
928;59;66;1960;12;"Female";"26 Martin Luther King Drive";29.76;-95.38;"15862.00";"32347.00";"82667.00";784;7
929;63;62;1956;4;"Female";"899 Grant Lane";40.15;-75.22;"44106.00";"56102.00";"59198.00";850;1
930;22;65;1998;1;"Male";"5274 Martin Luther King Lane";32.75;-97.33;"12274.00";"25024.00";"29227.00";691;2
931;34;73;1985;12;"Male";"2707 Main Boulevard";35.1;-90.0;"33974.00";"69270.00";"97114.00";540;1
932;67;69;1953;2;"Male";"295 West Avenue";32.36;-92.97;"16760.00";"34172.00";"71366.00";811;6
933;50;69;1969;5;"Male";"7037 Wessex Avenue";36.36;-96.03;"21234.00";"43290.00";"90238.00";690;4
934;32;63;1987;12;"Female";"2017 Ninth Drive";42.38;-76.39;"20159.00";"41106.00";"106963.00";762;3
935;18;71;2002;1;"Female";"197 George Drive";31.5;-82.85;"15701.00";"32014.00";"61420.00";728;3
936;18;67;2001;6;"Female";"255 Bayview Street";35.15;-119.06;"20460.00";"41717.00";"27174.00";718;5
937;47;63;1973;1;"Female";"430 Sixth Avenue";41.01;-73.84;"46169.00";"94133.00";"189899.00";603;1
938;28;73;1991;7;"Female";"875 Plum Street";38.97;-94.95;"24982.00";"50934.00";"54406.00";720;3
939;80;59;1939;10;"Female";"4259 East Lane";40.04;-76.3;"19945.00";"34819.00";"2971.00";696;2
940;49;61;1970;6;"Female";"620 12th Avenue";25.77;-80.2;"20499.00";"41800.00";"67836.00";699;6
941;56;72;1963;6;"Female";"3248 Hill Drive";43.34;-73.67;"22273.00";"45416.00";"82611.00";713;1
942;37;65;1982;7;"Male";"3914 Mill Street";30.3;-90.97;"29006.00";"59139.00";"128870.00";742;4
943;64;61;1955;4;"Male";"66 Grant Lane";40.2;-74.78;"39495.00";"87317.00";"41998.00";773;1
944;58;71;1961;10;"Male";"3817 Martin Luther King Avenue";33.77;-118.34;"58517.00";"119308.00";"89328.00";789;6
945;19;66;2001;2;"Male";"751 Birch Avenue";32.79;-117.25;"27748.00";"56579.00";"79726.00";705;2
946;48;66;1971;5;"Male";"2981 Ninth Boulevard";40.31;-79.38;"19486.00";"39733.00";"79302.00";781;4
947;63;71;1956;9;"Male";"4117 Fifth Avenue";40.64;-73.94;"16985.00";"34637.00";"12623.00";710;4
948;53;65;1966;12;"Female";"1540 El Camino Avenue";26.74;-80.12;"18205.00";"37119.00";"55010.00";718;5
949;29;71;1990;11;"Female";"6595 Ocean Drive";40.45;-74.48;"31234.00";"63684.00";"96864.00";709;5
950;23;66;1996;9;"Female";"9264 Norfolk Lane";28.5;-81.37;"14405.00";"29376.00";"51428.00";629;1
951;57;66;1962;9;"Female";"381 Catherine Avenue";33.91;-118.23;"13075.00";"26664.00";"12241.00";709;4
952;29;66;1990;5;"Male";"7135 Ninth Lane";42.31;-71.16;"62177.00";"126775.00";"28869.00";685;2
953;18;71;2001;6;"Male";"993 Mountain View Avenue";33.78;-117.33;"14667.00";"29909.00";"42832.00";664;2
954;51;65;1968;6;"Male";"691 Ocean View Street";33.93;-117.49;"18619.00";"37963.00";"102716.00";772;4
955;33;67;1987;2;"Male";"6785 Valley Stream Boulevard";40.28;-80.6;"16648.00";"33944.00";"53353.00";798;4
956;30;66;1989;12;"Female";"714 North Drive";39.98;-82.98;"23104.00";"47110.00";"57159.00";804;2
957;73;64;1946;9;"Female";"862 Martin Luther King Drive";39.17;-77.26;"33637.00";"37789.00";"24575.00";605;3
958;18;65;2001;9;"Female";"141 Sixth Boulevard";32.38;-83.35;"16413.00";"33459.00";"37753.00";705;3
959;35;67;1984;11;"Female";"5223 Lafayette Drive";40.22;-74.93;"50208.00";"102369.00";"189558.00";738;2
960;29;66;1990;8;"Male";"506 Washington Lane";33.83;-117.85;"26180.00";"53376.00";"60953.00";750;3
961;76;63;1944;2;"Male";"3031 Essex Street";28.2;-82.59;"34909.00";"26660.00";"28332.00";721;4
962;28;69;1992;1;"Male";"564 Catherine Lane";44.52;-87.98;"16801.00";"34262.00";"60506.00";846;2
963;24;70;1995;12;"Female";"8094 Catherine Lane";42.63;-71.32;"20458.00";"41714.00";"54541.00";687;3
964;48;66;1971;12;"Female";"33 North Avenue";40.84;-73.99;"22278.00";"45422.00";"83940.00";689;4
965;18;68;2002;1;"Female";"2108 Spruce Lane";38.58;-121.4;"20670.00";"42142.00";"116857.00";713;2
966;26;69;1993;4;"Female";"445 Fourth Lane";26.35;-98.11;"11763.00";"23987.00";"39071.00";630;1
967;41;56;1978;10;"Female";"9413 12th Boulevard";43.28;-93.2;"16081.00";"32789.00";"47679.00";699;2
968;21;69;1998;9;"Female";"89 Oak Lane";42.88;-78.85;"14456.00";"29475.00";"48741.00";722;1
